y_center,y_center_mm,D32_m,D32_um,Ux_mean,n_events,n_phys_sum,frac_events_d_lt_2um,frac_mass_d_lt_2um,n_events_user0,mass_fraction_user0,D32_um_user0,Ux_mean_user0,n_events_user1,mass_fraction_user1,D32_um_user1,Ux_mean_user1,n_events_user2,mass_fraction_user2,D32_um_user2,Ux_mean_user2,n_events_m10,mass_fraction_m10,n_events_m20,mass_fraction_m20,n_events_m2,mass_fraction_m2
0.00025,0.25,1.2191683894330975e-05,12.191683894330975,102.11439843013115,609,27707.018368505,0.008210180623973728,4.0632427115205115e-05,0,,,,0,,,,609,1.0,12.191683894330975,102.11439843013115,0,,609,1.0,0,
0.00075,0.75,1.1153657477994867e-05,11.153657477994866,103.52504831670058,2629,118666.7830085068,0.006466337010270064,3.4140731480689525e-05,0,,,,0,,,,2629,1.0,11.153657477994866,103.52504831670058,0,,2629,1.0,0,
0.00125,1.25,1.101545360643695e-05,11.01545360643695,101.5748261968061,6007,238174.78573270128,0.013650740802397204,0.00013565150904991835,0,,,,0,,,,6007,1.0,11.01545360643695,101.5748261968061,0,,6007,1.0,0,
0.00175,1.75,1.1517106252185236e-05,11.517106252185236,96.257828020739,9749,341612.00061953627,0.017232536670427737,0.00010766993632029655,0,,,,0,,,,9749,1.0,11.517106252185236,96.257828020739,0,,9749,1.0,0,
0.0022500000000000003,2.2500000000000004,1.2063256866300375e-05,12.063256866300375,87.96707595055749,12931,392605.9222712071,0.018328048874797,0.00012989391809652327,0,,,,10,0.006346604486750511,16.901137666660166,91.77753530564841,12921,0.9936533955132495,12.041241950902203,87.96247727491803,10,0.006346604486750511,12921,0.9936533955132495,0,
0.00275,2.75,1.2624000621183228e-05,12.624000621183228,82.84914350952049,19697,528928.6390477106,0.018936893943240087,9.976125359049703e-05,0,,,,58,0.023441294745875852,17.664968651863358,87.32516739136372,19639,0.9765587052541241,12.53811576605711,82.82874738047381,58,0.023441294745875852,19639,0.9765587052541241,0,
0.0032500000000000003,3.2500000000000004,1.3398714705604425e-05,13.398714705604425,77.71973379836294,26934,631815.2969615879,0.017450063117249573,7.209079432304585e-05,0,,,,174,0.0482677632088458,18.362357146460884,80.47200288100508,26760,0.9517322367911543,13.217512210666683,77.6920932803882,174,0.0482677632088458,26760,0.9517322367911543,0,
0.00375,3.75,1.4402916176366611e-05,14.402916176366611,75.25077991944339,37345,725534.2146830853,0.012023028517873879,3.494495184583845e-05,0,,,,275,0.052199446057969216,19.02898498169597,76.49431803194548,37070,0.9478005539420309,14.212624547271181,75.23520443554222,275,0.052199446057969216,37070,0.9478005539420309,0,
0.00425,4.25,1.5217526304846137e-05,15.217526304846137,74.29264065354602,47015,793376.0884215025,0.008997128575986387,2.3802625624858583e-05,0,,,,568,0.0774869462843672,19.81693950734118,73.09928469828918,46447,0.9225130537156329,14.926534433972996,74.31694702329168,568,0.0774869462843672,46447,0.9225130537156329,0,
0.004750000000000001,4.750000000000001,1.610639391441744e-05,16.10639391441744,74.64862484269831,53715,817463.5906305541,0.0064786372521642,1.2228674437661633e-05,0,,,,1121,0.11754842426351096,20.72910076712214,70.62601366490219,52594,0.882451575736489,15.641742823744876,74.78511773261678,1121,0.11754842426351096,52594,0.882451575736489,0,
0.0052499999999999995,5.249999999999999,1.6975293605496377e-05,16.975293605496375,76.45614484276365,55338,799864.8612744727,0.0047164696953269,9.99797134997646e-06,0,,,,2432,0.20859404776468637,21.731746766700383,68.71693944501979,52906,0.7914059522353136,16.049422364595838,76.96546295390543,2432,0.20859404776468637,52906,0.7914059522353136,0,
0.00575,5.75,1.8566187546852727e-05,18.566187546852728,78.34511834595993,52711,733177.2892238413,0.0032251332738897002,4.9835534671392225e-06,0,,,,5378,0.3705728672328239,23.26029179305584,68.52143970405395,47333,0.629427132767176,16.594533244626103,79.69502336742413,5378,0.3705728672328239,47333,0.629427132767176,0,
0.00625,6.25,2.0991727180157926e-05,20.991727180157927,78.84515235914868,47259,603170.3956866462,0.001989039124822785,2.36760223977685e-06,0,,,,9470,0.5376308268376745,25.40220853836049,68.79317199448076,37789,0.46236917316232545,17.465631465027105,81.34123400136939,9470,0.5376308268376745,37789,0.46236917316232545,0,
0.006750000000000001,6.750000000000001,2.4002444809325368e-05,24.002444809325368,77.96516726028288,40128,446052.72743649414,0.0008223684210526315,6.302453291343429e-07,0,,,,13679,0.6760002066041164,27.621252354947515,68.9091060302114,26449,0.32399979339588364,18.84979294184935,81.93590471560236,13679,0.6760002066041164,26449,0.32399979339588364,0,
0.0072499999999999995,7.249999999999999,2.7161171825570878e-05,27.16117182557088,76.31044323112356,34486,336473.72967999,0.00023197819404975931,1.478810513292727e-07,0,,,,17887,0.7650635188313699,29.980749599649926,68.8536515798134,16599,0.23493648116863006,20.79310096205733,81.83686008584594,17887,0.7650635188313699,16599,0.23493648116863006,0,
0.00775,7.75,2.9053810886721076e-05,29.053810886721077,76.54370982071725,35210,383671.6195777142,0.00014200511218403862,1.4635175363360586e-07,0,,,,23663,0.7445914596338462,32.265406354183504,68.79108747249788,11547,0.2554085403661539,22.51920514497514,81.90451481549205,23663,0.7445914596338462,11547,0.2554085403661539,0,
0.00825,8.25,2.8202046774455303e-05,28.202046774455305,80.85309666600557,48960,890306.3772019965,0.0011233660130718953,8.154728383223126e-07,0,,,,31411,0.5595399831011201,34.62490950438067,68.6552328120916,17549,0.44046001689888015,22.823681183529303,83.80651066731797,31411,0.5595399831011201,17549,0.44046001689888015,0,
0.00875,8.75,2.7591742698748483e-05,27.591742698748483,83.83524302486242,62072,1489331.3258593862,0.002110452377883748,1.8930186097724339e-06,0,,,,35367,0.4690622200941917,37.449215551490646,68.73022714046803,26705,0.5309377799058083,22.385966051922487,85.63039729898188,35367,0.4690622200941917,26705,0.5309377799058083,0,
0.009250000000000001,9.250000000000002,2.7783934018913395e-05,27.783934018913396,86.26445381484926,58978,1490187.4020829478,0.0009834175455254502,8.244745922766484e-07,0,,,,32359,0.4502801934520414,40.63091574538807,68.81266667045344,26619,0.5497198065479586,22.0684001265705,87.72717492003596,32359,0.4502801934520414,26619,0.5497198065479586,0,
0.00975,9.75,2.746785158445175e-05,27.467851584451747,85.87062148534444,43417,1160026.4430530663,0.00018425962180712623,1.1065053849879653e-07,0,,,,21111,0.3522041414590321,43.63459928606561,69.09385768483844,22306,0.647795858540968,22.8624215560282,86.79913278334034,21110,0.3522037279883276,22306,0.647795858540968,1,4.1347070447507857e-07
0.01025,10.25,2.8273641649170525e-05,28.273641649170525,84.50257102262275,18962,500291.5911591217,5.273705305347537e-05,4.638556775109702e-09,3,0.00056134485147989,347.7957824158697,82.86823963942302,8203,0.25161828092794186,46.69618872478252,68.76376840444577,10756,0.7478203742205783,24.945135403526336,85.13195007888918,8203,0.25161828092794186,10756,0.7478203742205783,0,
0.01075,10.75,3.0835170351708704e-05,30.835170351708705,82.94875689592006,3914,88541.78334260044,0.0,0.0,1,0.001101418178039745,340.0364517,82.97859235,1848,0.23798559901334143,49.78602434467414,67.86999256637787,2065,0.7609129828086189,27.52235109604718,83.58727256495523,1847,0.23784366529306097,2065,0.7609129828086189,1,0.00014193372028044112
0.01125,11.25,3.656659944378669e-05,36.56659944378669,80.59840666896629,444,5580.0559508279,0.0,0.0,0,,,,297,0.37660794863320485,53.5726957923296,66.62357000320696,147,0.6233920513667952,30.6824989198764,81.86160705033399,297,0.37660794863320485,147,0.6233920513667952,0,
0.01175,11.75,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.01225,12.25,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.012750000000000001,12.750000000000002,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.013250000000000001,13.250000000000002,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.01375,13.75,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.01425,14.25,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
0.01475,14.75,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,0,
